id,c
5797,0
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,1
5805,0
5806,0
5807,0
5808,0
5809,1
5810,1
5811,1
5812,0
5813,1
5814,1
5815,0
5816,0
5817,0
5818,1
5819,1
5820,0
5821,1
5822,0
5823,1
5824,1
5825,1
5826,0
5827,1
5828,0
5829,0
5830,1
5831,0
5832,0
5833,0
5834,1
5835,0
5836,1
5837,1
5838,0
5839,0
5840,0
5841,0
5842,0
5843,1
5844,1
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,1
5852,1
5853,1
5854,1
5855,1
5856,0
5857,1
5858,0
5859,0
5860,0
5861,1
5862,1
5863,0
5864,0
5865,1
5866,0
5867,1
5868,1
5869,1
5870,1
5871,0
5872,0
5873,0
5874,0
5875,0
5876,1
5877,1
5878,0
5879,1
5880,1
5881,1
5882,0
5883,1
5884,0
5885,0
5886,0
5887,1
5888,0
5889,1
5890,1
5891,1
5892,1
5893,1
5894,0
5895,1
5896,0
5897,1
5898,1
5899,0
5900,1
5901,1
5902,1
5903,0
5904,1
5905,0
5906,0
5907,0
5908,0
5909,1
5910,0
5911,0
5912,0
5913,0
5914,1
5915,1
5916,0
5917,1
5918,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,1
5925,1
5926,1
5927,0
5928,1
5929,0
5930,1
5931,1
5932,1
5933,1
5934,0
5935,0
5936,1
5937,1
5938,1
5939,0
5940,1
5941,0
5942,0
5943,1
5944,1
5945,0
5946,1
5947,1
5948,0
5949,0
5950,1
5951,0
5952,1
5953,0
5954,0
5955,1
5956,0
5957,1
5958,1
5959,0
5960,0
5961,0
5962,1
5963,1
5964,1
5965,1
5966,0
5967,1
5968,0
5969,0
5970,1
5971,1
5972,1
5973,1
5974,0
5975,0
5976,1
5977,0
5978,1
5979,0
5980,1
5981,0
5982,1
5983,1
5984,0
5985,0
5986,0
5987,0
5988,0
5989,1
5990,0
5991,1
5992,1
5993,0
5994,0
5995,0
5996,1
5997,0
5998,1
5999,1
6000,0
6001,1
6002,1
6003,0
6004,0
6005,1
6006,1
6007,0
6008,1
6009,0
6010,1
6011,0
6012,1
6013,0
6014,1
6015,1
6016,0
6017,1
6018,1
6019,1
6020,1
6021,1
6022,1
6023,1
6024,0
6025,1
6026,0
6027,1
6028,0
6029,0
6030,1
6031,1
6032,0
6033,1
6034,0
6035,0
6036,0
6037,0
6038,1
6039,1
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,1
6054,1
6055,1
6056,1
6057,0
6058,0
6059,0
6060,1
6061,1
6062,1
6063,1
6064,0
6065,0
6066,0
6067,0
6068,1
6069,1
6070,0
6071,0
6072,0
6073,0
6074,0
6075,1
6076,1
6077,0
6078,0
6079,1
6080,1
6081,0
6082,0
6083,1
6084,1
6085,0
6086,1
6087,0
6088,1
6089,0
6090,0
6091,0
6092,0
6093,0
6094,1
6095,1
6096,1
6097,1
6098,0
6099,0
6100,0
6101,1
6102,1
6103,0
6104,0
6105,1
6106,0
6107,0
6108,1
6109,0
6110,1
6111,0
6112,0
6113,0
6114,1
6115,1
6116,1
6117,0
6118,0
6119,1
6120,1
6121,0
6122,1
6123,0
6124,0
6125,1
6126,0
6127,1
6128,0
6129,0
6130,0
6131,1
6132,1
6133,1
6134,1
6135,1
6136,0
6137,1
6138,0
6139,1
6140,1
6141,1
6142,0
6143,1
6144,1
6145,1
6146,0
6147,0
6148,1
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,1
6157,0
6158,1
6159,0
6160,0
6161,0
6162,1
6163,0
6164,1
6165,1
6166,1
6167,0
6168,0
6169,0
6170,1
6171,1
6172,1
6173,1
6174,0
6175,1
6176,1
6177,1
6178,1
6179,1
6180,0
6181,1
6182,0
6183,0
6184,1
6185,1
6186,0
6187,1
6188,0
6189,1
6190,1
6191,0
6192,0
6193,0
6194,1
6195,1
6196,0
6197,1
6198,1
6199,0
6200,0
6201,0
6202,0
6203,1
6204,0
6205,1
6206,1
6207,0
6208,0
6209,0
6210,0
6211,0
6212,1
6213,0
6214,0
6215,0
6216,0
6217,1
6218,0
6219,0
6220,0
6221,0
6222,1
6223,0
6224,0
6225,0
6226,0
6227,0
6228,1
6229,1
6230,0
6231,0
6232,1
6233,1
6234,1
6235,1
6236,0
6237,0
6238,0
6239,1
6240,1
6241,0
6242,1
6243,0
6244,1
6245,0
6246,1
6247,1
6248,1
6249,0
6250,1
6251,1
6252,1
6253,1
6254,1
6255,0
6256,0
6257,0
6258,1
6259,0
6260,0
6261,1
6262,0
6263,0
6264,1
6265,1
6266,0
6267,1
6268,1
6269,0
6270,0
6271,0
6272,1
6273,1
6274,0
6275,1
6276,1
6277,0
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6284,0
6285,1
6286,1
6287,1
6288,0
6289,0
6290,1
6291,1
6292,0
6293,0
6294,0
6295,0
6296,0
6297,1
6298,1
6299,1
6300,1
6301,0
6302,1
6303,0
6304,0
6305,0
6306,1
6307,0
6308,0
6309,1
6310,0
6311,0
6312,0
6313,0
6314,1
6315,1
6316,1
6317,1
6318,1
6319,1
6320,0
6321,0
6322,0
6323,1
6324,0
6325,1
6326,0
6327,0
6328,0
6329,1
6330,0
6331,1
6332,0
6333,0
6334,0
6335,0
6336,1
6337,1
6338,0
6339,0
6340,1
6341,0
6342,1
6343,1
6344,0
6345,1
6346,0
6347,0
6348,1
6349,0
6350,1
6351,1
6352,0
6353,0
6354,1
6355,0
6356,1
6357,1
6358,1
6359,1
6360,0
6361,0
6362,0
6363,0
6364,1
6365,0
6366,0
6367,1
6368,1
6369,0
6370,1
6371,0
6372,1
6373,0
6374,1
6375,0
6376,0
6377,0
6378,0
6379,1
6380,0
6381,1
6382,1
6383,0
6384,1
6385,0
6386,1
6387,1
6388,0
6389,0
6390,0
6391,1
6392,1
6393,1
6394,0
6395,0
6396,0
6397,1
6398,1
6399,1
6400,1
6401,0
6402,1
6403,0
6404,1
6405,0
6406,0
6407,0
6408,0
6409,1
6410,0
6411,1
6412,1
6413,1
6414,0
6415,0
6416,0
6417,0
6418,1
6419,1
6420,0
6421,0
6422,1
6423,0
6424,1
6425,0
6426,1
6427,1
6428,1
6429,1
6430,1
6431,0
6432,0
6433,0
6434,0
6435,1
6436,1
6437,1
6438,1
6439,1
6440,0
6441,1
6442,1
6443,1
6444,0
6445,1
6446,0
6447,1
6448,1
6449,0
6450,0
6451,1
6452,1
6453,0
6454,0
6455,1
6456,1
6457,0
6458,1
6459,1
6460,1
6461,1
6462,1
6463,0
6464,0
6465,1
6466,0
6467,0
6468,1
6469,0
6470,0
6471,1
6472,1
6473,0
6474,0
6475,0
6476,1
6477,1
6478,0
6479,0
6480,1
6481,0
6482,1
6483,1
6484,1
6485,1
6486,0
6487,0
6488,1
6489,1
6490,1
6491,1
6492,1
6493,1
6494,1
6495,0
6496,1
6497,1
6498,0
6499,0
6500,1
6501,0
6502,0
6503,0
6504,1
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,1
6512,0
6513,0
6514,0
6515,0
6516,0
6517,0
6518,0
6519,0
6520,1
6521,0
6522,1
6523,0
6524,0
6525,1
6526,0
6527,1
6528,0
6529,1
6530,1
6531,0
6532,1
6533,0
6534,1
6535,0
6536,0
6537,0
6538,1
6539,0
6540,1
6541,1
6542,1
6543,1
6544,1
6545,0
6546,1
6547,0
6548,0
6549,0
6550,1
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0
6560,0
6561,0
6562,1
6563,0
6564,1
6565,0
6566,0
6567,0
6568,1
6569,1
6570,1
6571,1
6572,1
6573,1
6574,0
6575,1
6576,1
6577,1
6578,1
6579,0
6580,1
6581,0
6582,1
6583,1
6584,1
6585,0
6586,0
6587,1
6588,0
6589,0
6590,0
6591,1
6592,0
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,1
6602,1
6603,0
6604,1
6605,0
6606,0
6607,0
6608,1
6609,1
6610,0
6611,1
6612,0
6613,0
6614,1
6615,0
6616,1
6617,1
6618,0
6619,0
6620,0
6621,1
6622,0
6623,1
6624,0
6625,1
6626,0
6627,0
6628,1
6629,1
6630,0
6631,0
6632,1
6633,1
6634,1
6635,1
6636,1
6637,0
6638,1
6639,0
6640,0
6641,0
6642,1
6643,1
6644,0
6645,1
6646,0
6647,1
6648,1
6649,1
6650,0
6651,1
6652,0
6653,1
6654,1
6655,1
6656,1
6657,1
6658,0
6659,1
6660,0
6661,1
6662,0
6663,0
6664,1
6665,1
6666,1
6667,1
6668,1
6669,0
6670,1
6671,1
6672,1
6673,0
6674,1
6675,0
6676,0
6677,1
6678,1
6679,1
6680,1
6681,1
6682,1
6683,1
6684,1
6685,1
6686,0
6687,1
6688,1
6689,1
6690,0
6691,1
6692,0
6693,0
6694,1
6695,0
6696,0
6697,1
6698,0
6699,0
6700,0
6701,0
6702,0
6703,1
6704,1
6705,0
6706,0
6707,0
6708,1
6709,0
6710,1
6711,1
6712,0
6713,0
6714,0
6715,0
6716,1
6717,1
6718,0
6719,1
6720,1
6721,1
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,1
6729,0
6730,1
6731,0
6732,0
6733,0
6734,0
6735,1
6736,0
6737,0
6738,1
6739,0
6740,0
6741,1
6742,1
6743,1
6744,1
6745,0
6746,1
6747,0
6748,0
6749,0
6750,1
6751,0
6752,0
6753,1
6754,0
6755,0
6756,1
6757,1
6758,1
6759,1
6760,0
6761,1
6762,0
6763,1
6764,0
6765,1
6766,1
6767,0
6768,0
6769,0
6770,0
6771,1
6772,0
6773,1
6774,1
6775,1
6776,0
6777,1
6778,1
6779,1
6780,1
6781,0
6782,1
6783,1
6784,1
6785,1
6786,1
6787,0
6788,0
6789,0
6790,0
6791,1
6792,0
6793,0
6794,0
6795,1
6796,1
6797,0
6798,1
6799,0
6800,0
6801,0
6802,0
6803,1
6804,0
6805,0
6806,0
6807,1
6808,1
6809,1
6810,1
6811,1
6812,0
6813,0
6814,0
6815,0
6816,1
6817,0
6818,1
6819,1
6820,1
6821,0
6822,1
6823,0
6824,0
6825,1
6826,0
6827,0
6828,0
6829,1
6830,1
6831,1
6832,1
6833,1
6834,1
6835,1
6836,0
6837,0
6838,1
6839,1
6840,1
6841,0
6842,0
6843,0
6844,0
6845,0
6846,1
6847,1
6848,0
6849,1
6850,1
6851,0
6852,1
6853,1
6854,1
6855,1
6856,1
6857,0
6858,0
6859,0
6860,1
6861,1
6862,0
6863,0
6864,1
6865,1
6866,1
6867,0
6868,1
6869,0
6870,1
6871,0
6872,1
6873,1
6874,0
6875,1
6876,1
6877,1
6878,1
6879,1
6880,0
6881,0
6882,0
6883,0
6884,1
6885,0
6886,1
6887,1
6888,1
6889,0
6890,0
6891,0
6892,0
6893,1
6894,0
6895,0
6896,1
6897,1
6898,1
6899,1
6900,0
6901,1
6902,1
6903,0
6904,0
6905,0
6906,1
6907,0
6908,0
6909,1
6910,0
6911,1
6912,0
6913,0
6914,0
6915,0
6916,1
6917,0
6918,0
6919,1
6920,1
6921,0
6922,1
6923,0
6924,1
6925,0
6926,0
6927,1
6928,0
6929,0
6930,0
6931,1
6932,1
6933,0
6934,1
6935,1
6936,1
6937,1
6938,1
6939,1
6940,0
6941,0
6942,1
6943,0
6944,1
6945,0
6946,0
6947,0
6948,0
6949,1
6950,1
6951,1
6952,0
6953,1
6954,1
6955,0
6956,0
6957,1
6958,1
6959,1
6960,0
6961,0
6962,0
6963,0
6964,1
6965,1
6966,1
6967,1
6968,0
6969,1
6970,1
6971,0
6972,0
6973,0
6974,0
6975,1
6976,1
6977,0
6978,1
6979,0
6980,0
6981,1
6982,0
6983,1
6984,0
6985,0
6986,1
6987,1
6988,0
6989,0
6990,1
6991,0
6992,0
6993,1
6994,1
6995,0
6996,1
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,1
7004,1
7005,0
7006,1
7007,1
7008,0
7009,0
7010,0
7011,0
7012,1
7013,1
7014,0
7015,0
7016,1
7017,0
7018,0
7019,1
7020,0
7021,0
7022,0
7023,0
7024,1
7025,0
7026,1
7027,0
7028,1
7029,0
7030,0
7031,0
7032,0
7033,1
7034,1
7035,1
7036,0
7037,0
7038,0
7039,1
7040,0
7041,1
7042,1
7043,1
7044,1
7045,0
7046,1
7047,0
7048,0
7049,1
7050,0
7051,0
7052,0
7053,1
7054,1
7055,1
7056,0
7057,0
7058,1
7059,0
7060,1
7061,0
7062,0
7063,1
7064,1
7065,0
7066,0
7067,1
7068,0
7069,1
7070,1
7071,1
7072,1
7073,1
7074,1
7075,0
7076,0
7077,0
7078,1
7079,1
7080,0
7081,1
7082,1
7083,0
7084,1
7085,1
7086,1
7087,0
7088,0
7089,1
7090,0
7091,1
7092,0
7093,1
7094,0
7095,1
7096,1
7097,0
7098,0
7099,1
7100,0
7101,1
7102,1
7103,0
7104,0
7105,0
7106,1
7107,0
7108,1
7109,1
7110,0
7111,0
7112,1
7113,0
7114,0
7115,1
7116,0
7117,1
7118,1
7119,0
7120,1
7121,1
7122,0
7123,1
7124,0
7125,1
7126,0
7127,0
7128,1
7129,1
7130,1
7131,0
7132,0
7133,1
7134,0
7135,1
7136,0
7137,0
7138,1
7139,1
7140,1
7141,1
7142,1
7143,0
7144,1
7145,1
7146,1
7147,0
7148,0
7149,0
7150,0
7151,0
7152,1
7153,0
7154,0
7155,1
7156,1
7157,0
7158,1
7159,1
7160,0
7161,0
7162,1
7163,1
7164,1
7165,1
7166,0
7167,1
7168,0
7169,0
7170,0
7171,0
7172,0
7173,1
7174,1
7175,0
7176,0
7177,1
7178,1
7179,0
7180,1
7181,1
7182,0
7183,1
7184,1
7185,1
7186,0
7187,0
7188,1
7189,1
7190,0
7191,0
7192,1
7193,1
7194,0
7195,0
7196,1
7197,1
7198,1
7199,1
7200,1
7201,0
7202,0
7203,1
7204,1
7205,1
7206,0
7207,1
7208,1
7209,1
7210,1
7211,1
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,0
7221,1
7222,1
7223,0
7224,1
7225,0
7226,0
7227,0
7228,0
7229,1
7230,1
7231,0
7232,0
7233,0
7234,0
7235,1
7236,0
7237,0
7238,0
7239,0
7240,0
7241,0
7242,0
7243,1
7244,0
7245,1
7246,0
7247,0
7248,1
7249,1
7250,1
7251,0
7252,1
7253,0
7254,0
7255,0
7256,1
7257,0
7258,0
7259,0
7260,0
7261,1
7262,0
7263,1
7264,1
7265,0
7266,0
7267,0
7268,1
7269,0
7270,1
7271,1
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,1
7279,1
7280,0
7281,0
7282,1
7283,1
7284,0
7285,1
7286,0
7287,1
7288,0
7289,1
7290,1
7291,1
7292,0
7293,1
7294,0
7295,0
7296,0
7297,1
7298,0
7299,1
7300,1
7301,1
7302,0
7303,1
7304,1
7305,0
7306,0
7307,0
7308,1
7309,1
7310,1
7311,0
7312,1
7313,0
7314,0
7315,0
7316,1
7317,1
7318,0
7319,0
7320,1
7321,0
7322,0
7323,0
7324,1
7325,0
7326,0
7327,0
7328,1
7329,1
7330,1
7331,0
7332,1
7333,0
7334,1
7335,1
7336,0
7337,1
7338,1
7339,1
7340,1
7341,1
7342,1
7343,0
7344,0
7345,1
7346,1
7347,0
7348,1
7349,0
7350,0
7351,1
7352,1
7353,1
7354,0
7355,1
7356,0
7357,0
7358,0
7359,1
7360,0
7361,0
7362,0
7363,0
7364,0
7365,1
7366,0
7367,1
7368,0
7369,1
7370,0
7371,1
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,0
7379,1
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,1
7390,0
7391,1
7392,1
7393,1
7394,0
7395,1
7396,1
7397,0
7398,0
7399,0
7400,1
7401,0
7402,1
7403,0
7404,1
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,0
7412,1
7413,1
7414,0
7415,1
7416,0
7417,1
7418,0
7419,1
7420,0
7421,0
7422,0
7423,1
7424,1
7425,0
7426,0
7427,1
7428,1
7429,0
7430,0
7431,0
7432,1
7433,0
7434,1
7435,1
7436,1
7437,1
7438,1
7439,1
7440,0
7441,1
7442,0
7443,0
7444,0
7445,0
7446,0
7447,1
7448,0
7449,0
7450,1
7451,0
7452,0
7453,1
7454,1
7455,0
7456,1
7457,0
7458,1
7459,1
7460,1
7461,0
7462,0
7463,1
7464,0
7465,1
7466,0
7467,1
7468,1
7469,1
7470,0
7471,0
7472,1
7473,0
7474,0
7475,0
7476,1
7477,1
7478,0
7479,1
7480,0
7481,1
7482,1
7483,1
7484,1
7485,1
7486,0
7487,0
7488,1
7489,1
7490,1
7491,1
7492,0
7493,1
7494,0
7495,1
7496,0
7497,0
7498,1
7499,0
7500,1
7501,1
7502,1
7503,1
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,1
7511,0
7512,1
7513,0
7514,0
7515,1
7516,0
7517,1
7518,0
7519,1
7520,0
7521,1
7522,1
7523,0
7524,1
7525,0
7526,1
7527,1
7528,1
7529,1
7530,1
7531,1
7532,0
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,1
7540,0
7541,1
7542,1
7543,0
7544,1
7545,1
7546,1
7547,0
7548,1
7549,1
7550,1
7551,0
7552,0
7553,1
7554,1
7555,0
7556,1
7557,0
7558,1
7559,0
7560,1
7561,0
7562,1
7563,0
7564,0
7565,1
7566,0
7567,1
7568,0
7569,1
7570,1
7571,1
7572,1
7573,0
7574,0
7575,0
7576,1
7577,1
7578,0
7579,1
7580,1
7581,1
7582,1
7583,0
7584,1
7585,1
7586,0
7587,1
7588,0
7589,1
7590,0
7591,1
7592,1
7593,0
7594,1
7595,1
7596,1
7597,1
7598,1
7599,0
7600,0
7601,1
7602,0
7603,0
7604,0
7605,0
7606,0
7607,1
7608,0
7609,1
7610,1
7611,0
7612,0
7613,1
7614,1
7615,0
7616,1
7617,1
7618,1
7619,0
7620,0
7621,1
7622,1
7623,1
7624,1
7625,0
7626,1
7627,1
7628,1
7629,0
7630,1
7631,0
7632,1
7633,1
7634,0
7635,1
7636,0
7637,0
7638,1
7639,0
7640,1
7641,1
7642,0
7643,0
7644,0
7645,1
7646,1
7647,0
7648,0
7649,0
7650,1
7651,1
7652,1
7653,0
7654,0
7655,0
7656,0
7657,1
7658,0
7659,0
7660,1
7661,1
7662,1
7663,0
7664,1
7665,1
7666,1
7667,0
7668,1
7669,0
7670,1
7671,0
7672,1
7673,1
7674,1
7675,1
7676,0
7677,1
7678,0
7679,1
7680,1
7681,1
7682,0
7683,1
7684,0
7685,1
7686,1
7687,0
7688,0
7689,0
7690,0
7691,1
7692,0
7693,1
7694,0
7695,0
7696,0
7697,0
7698,1
7699,0
7700,1
7701,0
7702,1
7703,0
7704,1
7705,1
7706,1
7707,1
7708,1
7709,0
7710,0
7711,1
7712,1
7713,0
7714,1
7715,1
7716,1
7717,0
7718,0
7719,1
7720,0
7721,0
7722,1
7723,0
7724,0
7725,1
7726,0
7727,1
7728,0
7729,0
7730,1
7731,1
7732,0
7733,0
7734,0
7735,0
7736,0
7737,1
7738,1
7739,0
7740,1
7741,1
7742,1
7743,0
7744,0
7745,1
7746,0
7747,1
7748,0
7749,0
7750,0
7751,0
7752,1
7753,0
7754,1
7755,1
7756,0
7757,1
7758,0
7759,0
7760,0
7761,1
7762,0
7763,0
7764,1
7765,0
7766,0
7767,1
7768,1
7769,0
7770,1
7771,1
7772,1
7773,1
7774,1
7775,1
7776,1
7777,1
7778,0
7779,1
7780,1
7781,0
7782,1
7783,0
7784,0
7785,0
7786,1
7787,1
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,0
7795,0
7796,1
7797,0
7798,0
7799,0
7800,1
7801,0
7802,1
7803,1
7804,1
7805,1
7806,1
7807,0
7808,1
7809,0
7810,1
7811,0
7812,1
7813,0
7814,1
7815,1
7816,1
7817,1
7818,1
7819,0
7820,0
7821,1
7822,0
7823,1
7824,0
7825,1
7826,1
7827,0
7828,0
7829,1
7830,0
7831,1
7832,1
7833,0
7834,1
7835,1
7836,1
7837,0
7838,1
7839,0
7840,0
7841,0
7842,1
7843,1
7844,1
7845,1
7846,0
7847,1
7848,0
7849,1
7850,1
7851,0
7852,0
7853,0
7854,1
7855,1
7856,0
7857,1
7858,0
7859,0
7860,0
7861,1
7862,1
7863,0
7864,0
7865,1
7866,0
7867,0
7868,0
7869,1
7870,0
7871,0
7872,1
7873,1
7874,0
7875,0
7876,0
7877,1
7878,0
7879,0
7880,0
7881,1
7882,0
7883,1
7884,0
7885,1
7886,1
7887,0
7888,0
7889,0
7890,0
7891,0
7892,1
7893,1
7894,1
7895,1
7896,0
7897,0
7898,1
7899,1
7900,0
7901,0
7902,0
7903,0
7904,0
7905,0
7906,0
7907,1
7908,1
7909,1
7910,0
7911,0
7912,1
7913,0
7914,1
7915,1
7916,0
7917,0
7918,1
7919,0
7920,0
7921,1
7922,1
7923,0
7924,1
7925,0
7926,1
7927,1
7928,0
7929,1
7930,0
7931,0
7932,1
7933,1
7934,1
7935,0
7936,1
7937,0
7938,0
7939,1
7940,0
7941,1
7942,0
7943,1
7944,1
7945,0
7946,0
7947,1
7948,1
7949,1
7950,1
7951,0
7952,0
7953,1
7954,0
7955,0
7956,1
7957,0
7958,0
7959,0
7960,0
7961,0
7962,1
7963,1
7964,0
7965,1
7966,1
7967,1
7968,1
7969,0
7970,0
7971,1
7972,1
7973,0
7974,0
7975,1
7976,1
7977,1
7978,0
7979,1
7980,0
7981,1
7982,1
7983,1
7984,1
7985,0
7986,1
7987,0
7988,0
7989,1
7990,1
7991,1
7992,0
7993,1
7994,1
7995,1
7996,0
7997,0
7998,1
7999,1
8000,0
8001,1
8002,1
8003,0
8004,0
8005,0
8006,1
8007,0
8008,1
8009,0
8010,1
8011,1
8012,0
8013,1
8014,0
8015,1
8016,0
8017,1
8018,0
8019,0
8020,1
8021,0
8022,0
8023,1
8024,0
8025,1
8026,0
8027,0
8028,0
8029,1
8030,1
8031,1
8032,0
8033,1
8034,0
8035,1
8036,1
8037,0
8038,0
8039,0
8040,0
8041,1
8042,1
8043,1
8044,0
8045,0
8046,1
8047,0
8048,1
8049,0
8050,1
8051,0
8052,0
8053,0
8054,1
8055,0
8056,1
8057,0
8058,1
8059,1
8060,1
8061,0
8062,1
8063,0
8064,1
8065,1
8066,0
8067,1
8068,1
8069,1
8070,0
8071,0
8072,0
8073,0
8074,0
8075,0
8076,0
8077,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,0
8084,0
8085,0
8086,0
8087,1
8088,1
8089,1
8090,0
8091,1
8092,1
8093,0
8094,0
8095,1
8096,1
8097,1
8098,0
8099,1
8100,0
8101,0
8102,0
8103,0
8104,0
8105,0
8106,0
8107,1
8108,0
8109,1
8110,1
8111,0
8112,1
8113,0
8114,0
8115,1
8116,0
8117,0
8118,1
8119,0
8120,1
8121,0
8122,1
8123,0
8124,0
8125,1
8126,0
8127,1
8128,0
8129,0
8130,0
8131,0
8132,1
8133,0
8134,1
8135,0
8136,1
8137,1
8138,1
8139,1
8140,0
8141,1
8142,1
8143,0
8144,0
8145,0
8146,0
8147,0
8148,1
8149,1
8150,0
8151,1
8152,1
8153,1
8154,1
8155,0
8156,0
8157,1
8158,0
8159,0
8160,1
8161,1
8162,0
8163,1
8164,1
8165,0
8166,0
8167,1
8168,1
8169,1
8170,0
8171,1
8172,1
8173,1
8174,0
8175,0
8176,0
8177,0
8178,1
8179,0
8180,0
8181,0
8182,1
8183,1
8184,1
8185,0
8186,0
8187,1
8188,1
8189,1
8190,0
8191,1
8192,0
8193,0
8194,0
8195,1
8196,1
8197,0
8198,0
8199,0
8200,1
8201,1
8202,0
8203,1
8204,0
8205,1
8206,1
8207,1
8208,0
8209,1
8210,1
8211,0
8212,1
8213,0
8214,1
8215,1
8216,0
8217,1
8218,1
8219,1
8220,1
8221,1
8222,1
8223,0
8224,0
8225,1
8226,1
8227,1
8228,1
8229,1
8230,1
8231,0
8232,1
8233,0
8234,0
8235,1
8236,1
8237,1
8238,1
8239,1
8240,1
8241,1
8242,1
8243,1
8244,0
8245,0
8246,1
8247,1
8248,1
8249,0
8250,1
8251,1
8252,1
8253,1
8254,1
8255,0
8256,0
8257,1
8258,1
8259,0
8260,1
8261,0
8262,1
8263,0
8264,1
8265,0
8266,0
8267,1
8268,1
8269,1
8270,0
8271,0
8272,1
8273,1
8274,1
8275,0
8276,0
8277,1
8278,0
8279,0
8280,0
8281,0
8282,1
8283,0
8284,1
8285,1
8286,1
8287,0
8288,0
8289,0
8290,0
8291,1
8292,1
8293,1
8294,1
8295,1
8296,1
8297,1
8298,1
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,1
8308,0
8309,0
8310,1
8311,0
8312,1
8313,1
8314,1
8315,0
8316,1
8317,1
8318,0
8319,0
8320,0
8321,0
8322,1
8323,1
8324,1
8325,1
8326,1
8327,1
8328,1
8329,1
8330,1
8331,0
8332,1
8333,1
8334,1
8335,1
8336,1
8337,1
8338,1
8339,0
8340,1
8341,0
8342,0
8343,0
8344,0
8345,1
8346,1
8347,0
8348,0
8349,0
8350,0
8351,1
8352,0
8353,1
8354,0
8355,1
8356,0
8357,0
8358,0
8359,1
8360,0
8361,0
8362,1
8363,1
8364,0
8365,1
8366,1
8367,0
8368,0
8369,1
8370,0
8371,1
8372,0
8373,0
8374,1
8375,0
8376,0
8377,1
8378,0
8379,1
8380,0
8381,1
8382,1
8383,1
8384,0
8385,0
8386,0
8387,1
8388,0
8389,1
8390,1
8391,1
8392,1
8393,0
8394,0
8395,1
8396,1
8397,1
8398,1
8399,0
8400,1
8401,1
8402,1
8403,0
8404,1
8405,0
8406,1
8407,1
8408,0
8409,0
8410,0
8411,0
8412,1
8413,1
8414,0
8415,1
8416,0
8417,0
8418,1
8419,0
8420,1
8421,1
8422,0
8423,1
8424,0
8425,1
8426,0
8427,1
8428,1
8429,0
8430,1
8431,0
8432,0
8433,1
8434,1
8435,1
8436,1
8437,0
8438,1
8439,1
8440,0
8441,1
8442,1
8443,0
8444,0
8445,0
8446,1
8447,1
8448,1
8449,1
8450,0
8451,1
8452,1
8453,1
8454,1
8455,1
8456,0
8457,0
8458,1
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,1
8467,0
8468,0
8469,0
8470,0
8471,1
8472,0
8473,0
8474,1
8475,0
8476,1
8477,1
8478,0
8479,0
8480,0
8481,0
8482,0
8483,1
8484,0
8485,0
8486,1
8487,0
8488,1
8489,0
8490,1
8491,0
8492,1
8493,1
8494,0
8495,1
8496,0
8497,0
8498,0
8499,0
8500,0
8501,1
8502,1
8503,1
8504,0
8505,1
8506,1
8507,0
8508,0
8509,1
8510,0
8511,0
8512,1
8513,1
8514,0
8515,1
8516,0
8517,0
8518,1
8519,0
8520,1
8521,0
8522,1
8523,0
8524,1
8525,1
8526,1
8527,1
8528,1
8529,0
8530,1
8531,0
8532,0
8533,1
8534,0
8535,1
8536,1
8537,0
8538,0
8539,0
8540,0
8541,1
8542,1
8543,1
8544,1
8545,1
8546,1
8547,0
8548,1
8549,0
8550,0
8551,1
8552,1
8553,0
8554,1
8555,1
8556,1
8557,1
8558,1
8559,0
8560,0
8561,0
8562,1
8563,1
8564,0
8565,1
8566,1
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,1
8575,0
8576,1
8577,1
8578,0
8579,1
8580,0
8581,0
8582,0
8583,1
8584,0
8585,0
8586,0
8587,1
8588,1
8589,1
8590,1
8591,1
8592,1
8593,0
8594,1
8595,1
